t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
3688.3358333333335,35310.49097698786,10709.209766514967,167893.06000000102,52823.02706436192,63206.660706879244,29569,69664,41154.16246224191,-12395.136177782548,2172.593222225413,-10017.34945610679,688.7402516957935,-349.90329427910746,1633.5309724742478,6165.353713627996,3078.877230864121,9246.659693517802,5553.895045052868,15161.718126922102,7977.3718521618575,5751.786095423226,8497.448494295773,-2853.918934807958,5708.033908217287
3736.337777777778,38767.00504158221,10107.761170843274,185814.22000000114,56589.58868174532,73586.03603234445,32499,77710,45530.83411506504,-13536.253151789046,2253.484481715985,-11168.37403312004,737.5078394911588,-726.8176586459626,1862.1514636224229,6112.909192146579,4038.7440651695792,9632.545190093217,6288.211879989015,16190.381534398235,8671.49805984213,6487.681688682881,9134.16628527071,-2884.311590922862,5781.240966480734
3856.3527777777776,41110.36118423788,11869.865117978634,197146.0300000011,58708.216832373546,78814.55905694976,34230,81626,47753.38899269594,-13541.676116901688,2265.3621114444272,-11801.575377629371,737.5334389112049,-827.8613289486138,2071.321367177961,6431.765332347177,4474.124196144257,9747.485832739423,6776.266296677775,17085.717704516166,9112.8691987464,7842.73250862965,9688.474275109002,-3066.7234367744527,5984.410300026284
3904.361388888889,44758.285900664676,9564.645754468116,216324.1700000013,63846.713808868786,90357.46173219892,37438,88072,52555.34870446086,-15229.37127814541,2424.71312424068,-13275.240843890608,781.3205317098766,-1517.6916140697049,2246.123088339738,6598.552296198847,4806.971477631431,10158.493553774058,7366.302006131241,18379.208980269683,10106.543237550768,8332.869583659232,10641.187800002042,-3882.17492332833,6385.124635058477
4024.343888888889,48693.46145043311,7387.698972256155,226667.65000000165,67466.09579028243,96454.20421907897,39271,91095,55359.65101837799,-15872.073869097316,2536.456893219507,-14161.31951749474,850.9785874519667,-2090.0698205834215,2352.941563212024,6491.628670058053,5091.999366586923,10089.395749530788,7800.718466817559,18837.396327031827,10713.943752001162,8492.843956874529,11654.735781466921,-4400.102524063904,7691.687039676662
4072.346076388889,57272.93867850716,-5793.616199707173,249041.13000000213,83348.48154478635,110667.0752747985,43166,98308,60819.189380117285,-18777.772919851035,3826.015654947436,-16604.79611757163,1221.0190283174609,-3592.259604065412,2713.1331570653388,6310.779670691645,5752.618459661296,9942.950651918865,8359.11821931923,18165.97791418117,11454.493854824868,6313.525597337869,13278.692424195811,-7552.021392349018,10667.847880175445
4192.331111111111,61698.53947921589,-14993.578373045524,259409.0700000015,93134.48392512127,117895.88548054713,44954,101887,63372.27896737105,-20580.233516825017,5032.390538806419,-18274.174184302705,1380.9063327173853,-4397.509322813328,2832.1828683197905,6123.538124677957,5985.755065656616,9349.248325830195,8656.672129234641,16649.402813595443,11677.574059721876,4472.738780409408,14228.216964988502,-8336.589393617805,11904.841519770434
4240.349166666667,66974.06456644817,-26043.59546005918,274924.45000000007,98702.16198339353,134761.2592953118,47925,107781,67504.62418134796,-22809.090877835348,5309.880197554272,-20315.322502288796,1450.4691210149722,-6011.963605843445,2900.8243086463076,5177.53600223966,6388.386418966689,8514.022457583023,9264.143145512555,16406.858111609607,12615.309827819707,3553.0399987227474,15933.170892023792,-10558.675044247018,13111.880654909597
4360.354722222222,70215.46619266887,-31627.513267920553,283259.969999998,101806.30714320898,143317.80179218325,49525,110744,69763.37433252245,-24028.30395170713,5516.883396198451,-21649.680670691945,1528.9188554157245,-6859.02776570952,2988.1821977598934,4680.591035864914,6715.046600469814,7712.429476599775,10015.376781440875,16097.864882167522,13505.947718853553,3570.535801452769,16680.111054461988,-11151.922075897457,13264.999588067942
4408.36,72287.84210477234,-43405.2897449157,299558.7799999986,105126.6376208685,164046.76334012847,52696,119171,73790.66878391492,-26512.219824566055,5574.639699197562,-24214.554993083868,1602.8947747222574,-8651.299907220291,3062.615548551933,3723.883946246981,6971.207297855859,6663.046497457483,10424.061738683817,15781.61965846213,13982.061835406106,3088.5538374591856,17219.588394097467,-13284.318959671931,13450.772816256742
4528.345,73811.68496028286,-48989.58305554422,308648.88999999926,107494.63742336925,173963.15267713225,54405,122913,76180.68295503974,-27669.932830345282,5606.878115289456,-25660.675880347164,1669.0289554212675,-9539.371215016297,3134.365819660554,3049.3307023274456,7109.357594336977,6121.742447426797,10717.520256389002,15597.67214677663,14504.571875272419,3015.7313158775673,17507.777585341963,-13904.079742244536,13562.184758570389
4576.345,77626.31353990696,-62260.165688196124,326460.95999999886,112116.7605323272,196198.3191788626,57755,130115,80406.04597700137,-30302.852131731906,5765.2024685323795,-28572.575050347736,1716.3763584918515,-11918.239088983895,3279.601675780866,1799.394245134383,7481.583396182997,4951.173480662816,10997.261690168692,14804.81441713149,15110.081878210898,2685.54601408885,18939.35254540856,-15707.427574150826,14336.85352713008
4696.332777777778,80785.68563708314,-68925.5047633798,337882.6499999974,116359.27589012131,207290.06940095767,59850,134090,83158.80947229719,-31692.788784760334,6010.854545366142,-30859.597939128314,1938.410402203821,-13359.290927121896,3524.5018032124644,1138.6747277633162,7865.404951449605,4436.286325770534,11453.99053810264,14597.184914599307,15462.884121674066,2979.40541153879,19993.443711759006,-16165.378492042753,14536.195563314588
4744.3358333333335,85268.46124564533,-84607.79192756145,355914.419999997,121742.16664791042,231068.635844396,63124,140746,87711.40943525382,-34560.39523401309,6705.063657675964,-34341.89096155155,2085.824833247593,-15792.793107979518,3809.537032334664,-436.11243733270135,8149.684417392009,2795.7148060667682,11767.571805266482,13619.515244597056,15850.65818886482,1964.8259433362136,21272.959823132507,-17856.6561806874,15627.161487730698
4864.354166666667,89631.97282961564,-93149.57842020305,366118.2299999971,125915.10714305358,243254.77407462863,64953,144049,90097.9272025189,-36184.72694931735,7894.203275090102,-36478.32773539335,2414.740395647133,-17044.081569912018,4042.856622200715,-1254.5591727155095,8320.532469553176,2004.8374170565914,11977.820929400874,12969.077474668762,16164.408735925383,1537.945099920079,22027.007803912347,-18699.742984513396,16790.402597885226
4912.360277777778,96672.47006875646,-117469.81327904869,379726.1999999971,133322.02748776512,270266.798447322,67514,148801,93607.18734396092,-39811.376827191474,8219.835385479888,-40209.57413488612,2533.4604842712743,-20321.981787372348,4169.507628942234,-4071.442626824648,8704.826980819309,-1192.6670808957151,12830.164242143808,10041.240497446674,17714.08715170455,-938.8502708315951,23803.640985574842,-20965.161048496833,18696.94720981955
5032.3341666666665,99507.91176014765,-128753.83161175836,387317.9899999964,136447.27894527937,284034.57788064453,68923,151648,95589.96478583316,-41840.80541441089,8476.310929063498,-42480.24043571018,2611.6788214170338,-21949.29528166113,4284.648160099099,-5623.386652669356,8839.476258599832,-2343.3550504164505,13144.360960742793,8924.289181873391,17964.40197274672,-1632.4608716168325,24616.803717521856,-21808.577087149934,19570.23093995564
5080.335555555555,101954.20282574967,-152389.72926551418,399833.8099999967,140696.39683938236,312393.03934111964,71219,157409,99134.10308501248,-45561.41704165196,8683.554857203077,-46512.965985249124,2778.638630119739,-25262.241165023144,4468.934057881022,-8250.251893872834,9071.10458281442,-4880.086531467645,13431.256757974881,6868.976818740313,18302.64450910536,-4180.978635269812,25150.25907017048,-24610.76483172354,20067.810360479845
5200.343611111111,102862.46186031247,-163422.49835698723,406146.91999999527,142414.92591887218,326215.3556889026,72381,160288,100939.13674921253,-47182.663517681794,8851.758254299284,-48587.908151453485,2836.840344154669,-26854.952313254238,4560.652778864788,-9691.587832609133,9134.386251158621,-6100.705081195001,13486.909577612227,5869.206677581384,18400.48476900479,-5209.917939028925,25319.912079229565,-25663.970199350406,20271.517805987503
5248.343939641843,104700.08614121737,-184303.0717169775,422542.11999999627,145822.38499313153,355762.21883309766,75364,168196,105260.5878907528,-50764.38678847412,9012.11003132028,-52526.76151884599,2941.30356729554,-30020.772933804637,4633.027593743374,-12164.729280749252,9298.424931263433,-8223.809492453294,13937.59736668507,4365.072898446084,18751.58536452977,-6768.7480754123735,25649.462986121813,-28198.93652569054,20476.574300256918
5368.332222222222,107147.06827966293,-193753.0443384283,433260.72999999457,148818.8619876204,370134.53681133257,77290,172282,108060.37553948269,-52457.659494075466,9182.204227772336,-54682.16777539012,2998.4682353983944,-31652.80020471806,4802.958669055174,-13237.927548967573,9448.695344991096,-9051.597240779798,14164.163723378811,3762.3232269446553,19472.28209696336,-7383.382702059841,26183.369364620205,-29049.832599390065,20894.926617482233
5416.332777777778,110027.71668393847,-212648.55080611404,455541.51999999373,153238.05463583537,401763.3817388576,81122,181391,113188.6344314297,-55873.90363703095,9445.930547812983,-58756.08455040986,3153.926443668575,-34946.596395597335,5048.111225429578,-15461.542216335736,9659.3479898228,-10887.92127862679,14516.454456022113,3153.1135444864776,19947.3690899444,-8299.550241110637,26670.254782505686,-31576.06603149796,21586.322148730615
5536.3388888888885,112680.39018317676,-221930.35755814303,467548.1599999941,156296.63774818575,417032.3221294835,83431,185636,116149.55768048202,-57774.16038989213,9773.057912187465,-61066.302577314375,3209.93169728562,-36642.27991358138,5257.912256649695,-16244.616940722313,9987.693454421069,-11866.710264924885,14834.908997443403,2737.7295235815177,20320.988563254945,-8780.406193881327,27320.99412079159,-32293.61080141632,21974.903181141362
5584.3396267100425,119911.20641506079,-244411.4027168383,492237.19999999355,164130.1872970415,450194.1475358964,88067,193501,122324.26788390234,-61956.394395129406,10622.406221587846,-65536.6433391617,3575.9746757199073,-40288.59106502765,5600.104618912553,-18096.671914249368,10417.40223391401,-14155.144588858258,15571.287667043143,1030.6651268392377,21901.45827422846,-10143.201471370054,28977.801422217162,-35265.421069887925,23244.771301436635
5704.329444444445,126666.27462219073,-255627.14253642256,505680.91999999376,169519.07079194035,466292.91650288453,90555,197436,125496.07524159578,-64452.79936366661,11522.441901309896,-68592.45755648271,3724.8871675209825,-41928.823340893825,5795.838854529227,-19162.336641466634,10659.822365016147,-15273.192129478339,16101.70193795549,730.5267773327724,22816.638856267335,-10687.406937030555,30786.538568881402,-36260.65334474274,25258.404970709136
5752.336944444444,133087.95104576493,-278032.730374122,529459.4199999924,176244.92122877724,499811.17150442343,94983,205293,131436.05764090543,-68877.57664004138,12024.66836439074,-73050.9960019245,3891.298799340867,-44975.650157273565,6144.474910429292,-21635.249177348145,11647.088039252452,-17495.078837362482,17388.22046931156,-882.3443845218521,23537.634748699602,-12004.495529255177,31754.647113398576,-39111.33964639449,26699.91860094154
5872.334722222222,136849.08423334136,-290038.23261442885,542514.2999999954,180712.83585689162,517153.60910696804,97456,209560,134686.087650551,-71962.82160262395,12273.855971935636,-76015.09830772542,4033.1722708907387,-46754.242702893964,6593.317387389373,-22741.517370941234,12335.53791268127,-18465.78641064954,18505.285947576805,-1564.1037679510937,24088.870485381085,-12414.780927439184,32110.08213833112,-40119.88152420074,26908.962119155327
5920.336944444444,140592.30257324784,-316065.798796784,564311.4399999903,185472.31143492545,554244.5509495067,101519,217737,140660.3764123152,-76975.47064735516,12490.480118966609,-80962.30345326159,4100.84114631242,-50574.65488354563,6817.73137657343,-25471.992973275836,13015.441051052645,-21015.28954088906,19086.70744554456,-3235.1417434531563,24603.68956709007,-14091.161627681275,33065.863712555336,-43739.78392731401,27411.548155152384
6040.33,142665.28611001288,-327663.35169402225,576646.4999999934,187887.37778802312,572385.61053604,103780,222246,144036.86336991467,-79158.91658846501,12604.171604524166,-83478.79941477056,4145.434100912685,-52470.451979078505,6924.945908266092,-26774.999411212077,13387.64024666999,-22440.036292606314,19528.323359202976,-4090.4967485453362,25085.3902085659,-14598.295639617936,33361.75118581553,-44651.3556197172,27627.629496054844
6088.33,145946.86270658803,-351230.59121852263,601856.0899999957,192559.05623831615,609995.0919771246,108372,232149,150532.53300302938,-84162.47960442898,12764.453516387672,-88592.00107522169,4268.438160594648,-56422.641515054784,7092.4862410236365,-29156.930532853345,13703.480093155591,-25301.963342193165,19799.915482741602,-5368.512101992744,25945.28773645393,-15004.497311732026,34271.34560622092,-47221.565735029246,28101.45587000884
6208.3325,148319.04519868005,-361337.0586712472,616518.1899999976,195227.48683790793,628286.7669002828,111090,237100,154340.994933001,-86275.92681892551,12921.653735284888,-91067.39677496269,4316.65957982927,-58390.492896221505,7179.30040064773,-30439.43679322057,13914.641985542365,-26396.99340339127,20333.7213223918,-5988.415988091104,26436.819706436167,-14893.369786799367,34798.54208455426,-47885.02620961658,28417.706383992525
