t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
4528.345,13893.167777556193,88224.78343320258,362776.02999999735,145661.51645684303,40808.554980295216,63723,122913,88081.17512965424,-14018.631490457543,1309.279784507313,-13855.224530176783,417.3304249497174,7908.916394355028,954.2104216189895,21965.426938696284,1399.0795000067753,23452.169393938435,2066.7997909428746,33750.19853359461,2044.3630724072339,23937.82439318361,3163.6861124591373,5084.1038000659055,2538.418670662923
4576.345,14592.257477649971,94638.20803912828,383929.7899999961,152476.71920303957,43194.69988574763,67676,130115,93620.1628720781,-13960.657626420369,1358.0199939455601,-14934.581428049123,443.49225288496905,7755.772226312886,1025.836758929677,23401.44043516569,1470.1425932012783,25042.66058904022,2140.9751989482525,35038.314012149676,2140.612826839038,25962.82831931772,3347.7780986560224,6332.431511608502,2665.3997542438265
4696.332777777778,15111.692597054158,97294.80355968415,396924.6199999944,157814.94333616056,45050.85696573984,70070,134090,96764.01613840749,-14414.132012337523,1438.5855310456457,-16586.6719426676,471.1308975124509,7267.826974272159,1074.9846837818184,23977.329320197383,1522.1203575035643,25882.549173762596,2208.742367973889,36306.21254370762,2183.9260066369884,27678.568462272204,3470.8220240770625,7183.121040474247,2741.38072852136
4744.334981995885,16014.818741948546,102188.48987071992,417751.71999999444,166117.00379891848,47287.61867327007,73817,140746,102158.60765708203,-14589.955488176738,1585.6966781454903,-17610.226853129203,508.1796365023844,7233.442085805113,1143.4544907510058,25114.97852304776,1587.6534217643127,27300.032842067343,2310.402587446963,37764.61859443112,2278.0386399028994,29247.515396306368,3626.4494766413527,7728.08477036514,2974.9438107925603
4864.354166666667,16666.871539558222,103020.04329798464,429248.04999999446,172259.76550572336,48900.145029589155,75851,144049,105068.09616669253,-14892.925482826993,1723.5907713330012,-18586.040760886277,531.5805264677014,7303.484931331267,1181.3464946135923,25815.900023670663,1628.0282923038094,27501.24449525109,2372.812252010169,38277.114363584406,2388.4865350961386,29671.87945618359,3761.4823467565034,7929.386271673904,3079.544320975862
4912.356092552981,17961.811098619844,102479.0965185381,445294.0599999939,182312.81308446208,51141.795322067315,78797,148801,109360.35507492327,-15400.116845084991,1811.7697943232786,-19303.343917619404,572.3584826034656,7013.910170510492,1232.0596053174518,26132.707217310744,1719.492196443664,27246.912606534377,2509.3895213022715,38171.52109185044,2642.9698481692703,30323.59068316723,4040.476229235242,8293.91551186523,3433.2954212245245
5032.3341666666665,18767.87412246095,102633.65705204626,455467.0499999928,188187.8546931002,52561.76241009733,80681,151648,112083.77584474722,-15982.311963849175,1945.5160454635989,-20279.4842302809,596.1854941719861,6649.210652835456,1264.4039446863806,26307.3250700592,1783.9211118482012,27653.45527284359,2589.0647574351688,38763.306284162405,2706.5086014172934,31021.081833452354,4212.039380936298,8501.074132819553,3670.2347865018914
5080.335555555555,19815.55392639039,105260.29733520707,473363.36999999254,196527.86368629924,54619.65762600465,83935,157409,116955.5513524793,-16502.875982676404,2087.3586441429547,-21078.10352315916,636.8179326010161,6554.478396180724,1330.3192997351744,26923.76204757345,1847.9286599820746,28901.972647020408,2652.727946322306,40150.86828654652,2861.1046025673973,31683.579635929815,4414.869947264962,8626.615827787757,3984.4268937749544
5200.343611111111,20365.21643416018,105852.83814746309,482637.08999999124,201169.7420241312,55997.14899619457,85638,160288,119617.36083220113,-17417.270383231942,2233.445266645138,-22190.192457992674,692.2434900266317,6393.629778289193,1414.7184650522313,27277.01089086708,1886.6142172364302,29403.651033485832,2695.8008761834694,40826.13902880126,2906.174713421291,32475.653033950766,4462.544616607647,9084.217223289263,4073.674788988131
5248.346666666666,21018.956496250652,114333.02843327475,504965.46999999194,207346.0063967803,57755.072478197224,89694,168196,125531.36269173466,-17436.40687370677,2377.3094895754643,-22877.591754697238,741.0505896991015,6526.7149672323285,1469.5478894383941,28470.87781004003,1928.3083459182646,30966.06335612836,2766.4587225301752,42854.33538616476,3006.106678390196,35003.3191048052,4548.651840017887,10825.716437303257,4181.522940682277
5368.332222222222,21598.866991912873,117064.03894505046,517467.5699999905,213188.88182762082,58700.78591173055,91999,172282,128513.86331558453,-17885.07658403692,2512.0199890740037,-23764.387416519683,760.1700319013293,6269.923334094981,1500.3664984616353,28769.27046962868,1961.7917886912053,31696.279382700744,2835.513419118674,44125.29527091708,3111.0384556698996,36339.0267917742,4638.897541922647,11513.707696486617,4279.069267075028
5416.332777777778,22031.771361362633,129245.40667035824,542622.6899999885,218394.33333116185,60284.41740643915,96358,181391,134698.53259202302,-17296.608783105403,2553.4438856792494,-24004.705081508906,786.9903280486734,6726.557857856356,1536.413879747217,30601.643577487914,2024.5064380020028,33578.06142154445,2877.6845786667895,47560.02144785842,3185.016101709401,39132.25394808758,4702.830026864042,12948.182282133663,4364.886122646958
5536.3388888888885,22424.55975255777,133705.3460047845,556194.4599999876,222308.82651242756,62047.220655829224,98925,185636,138133.0668269394,-17684.78256801046,2576.856122081309,-24735.47477839109,799.5987209855933,6832.280447866152,1551.8793792160027,31730.349305892705,2074.0124807269935,34442.3183536866,2940.2760756384364,48847.34103055236,3250.8906652740093,40809.10419664228,4791.322804966395,13464.210016541578,4439.723503670819
5584.339589289118,23644.223510456886,141578.74315027014,582589.0499999806,232023.2903789396,64257.25487001202,103854,193501,144729.76160075897,-18224.9345391924,2659.6121787294405,-25269.161499789945,854.6746004905142,6999.460958212927,1614.912945043165,33750.426137521456,2161.1032675594956,35997.07473158968,3062.9846604540503,51017.295846634035,3472.9706906818587,43286.63491252714,5076.516690833388,14021.946602762548,4741.44847666741
