t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
3688.3358333333335,0.0,1931.0411169047225,191901.83000000028,71988.90839082503,71134.74450848607,33475,69664,46847.1359837827,-15332.27388428329,0.0,-12278.995041639671,0.0,-118.61094138652506,0.0,6477.641614616003,0.0,8886.241412639842,0.0,14731.240415239448,0.0,3758.128095244342,0.0,-4192.330553525401,0.0
3736.337777777778,0.0,2645.171477009185,217278.89000000095,79856.87394389656,82215.17484258888,37521,77710,52561.669736504104,-17142.79155468706,0.0,-13875.59411901882,0.0,-550.2671786720472,0.0,6304.734760398852,0.0,9413.608270847102,0.0,16215.110384914038,0.0,6330.02358075571,0.0,-4049.652667528607,0.0
3856.3527777777776,0.0,4491.358718991334,230930.80000000107,83756.23692918397,87424.06193047223,39598,81626,55259.14242135067,-17156.405682502882,0.0,-14805.26196382831,0.0,-607.2776631471563,0.0,6331.008019915475,0.0,9436.586534400269,0.0,17261.862267492328,0.0,8046.0196884672,0.0,-4015.172481805568,0.0
3904.361388888889,0.0,2731.87671422801,253059.2500000012,90452.63735941688,99106.35253865655,43361,88072,60768.38338769576,-18931.769415477287,0.0,-16388.20887515509,0.0,-1211.3837436016242,0.0,6853.386871106776,0.0,9904.458487124717,0.0,18604.791349341765,0.0,8674.445873348339,0.0,-4773.843832459473,0.0
4024.343888888889,0.0,-922.2216034676791,264324.83000000194,96310.27091308478,105347.2595614157,45356,91095,63589.52112896377,-19594.908456209625,0.0,-17458.53063911959,0.0,-1874.053377659498,0.0,6823.854676059768,0.0,9682.40911042496,0.0,19042.036062479707,0.0,8390.756504225232,0.0,-5933.785483668414,0.0
4072.346076388889,0.0,-15652.872596100207,288039.03999999975,114462.62578316453,119553.90415321349,49451,98308,69675.38265971828,-22961.16506739016,0.0,-20298.01232768304,0.0,-3639.9126139236078,0.0,7062.80926957233,0.0,9609.340799474645,0.0,18686.906580535877,0.0,5744.887712706234,0.0,-9857.726949392261,0.0
4192.331111111111,0.0,-28030.606867246508,300235.2199999994,127393.57977842327,128270.61301722017,51579,101887,72601.63407159972,-25697.29334903467,0.0,-22928.30615780923,0.0,-4944.3016699335185,0.0,6757.314310355232,0.0,8784.670677360833,0.0,17350.772986775417,0.0,3804.981671802503,0.0,-11158.445336762807,0.0
4240.349166666667,0.0,-39436.248093760274,320933.96999999654,138003.87060202722,144209.31939075817,55412,107781,78157.0281009717,-28633.972197118892,0.0,-25521.874614602195,0.0,-6610.581097956857,0.0,6222.77943818369,0.0,8071.151063670241,0.0,17143.904319855537,0.0,3060.572412964886,0.0,-13168.227418756602,0.0
4360.354722222222,0.0,-44762.13427680882,331219.6699999947,142867.9223526493,151987.89201605698,57342,110744,81125.98990809938,-30136.442637313972,0.0,-27226.0917824369,0.0,-7574.921673367835,0.0,5811.443735514429,0.0,7464.020398502067,0.0,16992.84138667037,0.0,3218.386247180547,0.0,-13311.369951557663,0.0
4408.356548821548,0.0,-49740.28609020383,354020.65999999497,148590.69736467907,168450.6201616366,61815,119171,86719.62856388548,-31946.095511938092,0.0,-29555.126488441856,0.0,-8792.703501985055,0.0,5514.2698601915035,0.0,7177.981316272979,0.0,17181.671298165187,0.0,4284.424811638246,0.0,-13604.707874107333,0.0
4528.345,0.0,-53714.79856994732,366041.1799999951,153112.70371722142,176693.5061682391,64106,122913,89949.76868448473,-32926.161739907315,0.0,-31681.836142496257,0.0,-9781.85217403592,0.0,5113.293154480675,0.0,7031.5256714904435,0.0,17276.026892756254,0.0,4737.483833547871,0.0,-13483.278065783754,0.0
4576.345,0.0,-61049.78313860253,387834.30999999266,160276.4853085401,193041.24586312092,68140,130115,95566.3619669401,-34695.39914175835,0.0,-34247.76140928876,0.0,-11295.713501266855,0.0,4957.411612323191,0.0,6487.666531614731,0.0,16928.018968683697,0.0,4960.276794588925,0.0,-14144.282993499864,0.0
4696.332777777778,0.0,-64112.55643475614,401068.7199999912,165013.2423657494,201268.37643773883,70554,134090,98899.65763126696,-35715.20791554198,0.0,-36230.685501334105,0.0,-12274.644479480914,0.0,4729.927779940221,0.0,6536.557707140679,0.0,17374.631668096292,0.0,5574.28492191758,0.0,-14107.420615494422,0.0
4744.3358333333335,0.0,-75162.80766132486,424099.50999999035,175251.8158906523,219353.67449035405,74704,140746,104656.82728031484,-38063.68165545364,0.0,-39476.02026813698,0.0,-14302.258488229932,0.0,4168.035583477751,0.0,5731.664083731086,0.0,17230.940883955824,0.0,5321.479291295078,0.0,-15772.967091964856,0.0
4864.354166666667,0.0,-81826.47152392445,436684.2099999908,182529.92827388505,228397.7168519001,76907,144049,107583.03639813726,-39305.67577409477,0.0,-41557.75500277103,0.0,-15213.282498401673,0.0,3908.5334253759897,0.0,5085.9846170490255,0.0,16769.624594749304,0.0,4864.678367573389,0.0,-16378.57925340604,0.0
4912.359178416511,0.0,-97318.36370238283,452465.54999999056,192232.50577843047,245701.3306223432,79825,148801,111850.07730160544,-41430.751617867594,0.0,-44102.937447291115,0.0,-17315.980535090162,0.0,2272.6572971624955,0.0,2995.1144259908906,0.0,14702.652882193855,0.0,3469.8252568091584,0.0,-17908.943964291706,0.0
5032.3341666666665,0.0,-104220.97133650735,463346.60999998945,198209.64130108635,254744.97555388013,81804,151648,114612.96448153915,-42830.58432257273,0.0,-46169.391414410034,0.0,-18560.420108399638,0.0,1612.6659188881963,0.0,2400.4908174739194,0.0,14169.847689623117,0.0,3437.161885763204,0.0,-18280.74180287489,0.0
5080.335555555555,0.0,-116656.82127559345,482011.899999989,205677.72722247796,273317.8532905868,85095,157409,119673.14076252269,-45172.14871891529,0.0,-48894.426353708084,0.0,-20561.603356220498,0.0,360.43557110383176,0.0,1663.3945522377376,0.0,13632.633812142492,0.0,2402.0438839202207,0.0,-20087.150666155307,0.0
5200.343611111111,0.0,-122454.33538530895,491393.7599999882,209435.93958487324,282133.7001044701,86844,160288,122278.45569595984,-46607.03002842059,0.0,-50412.29025507226,0.0,-21605.821230569018,0.0,-172.7785809744225,0.0,1265.7600742035231,0.0,13268.134107032889,0.0,2204.3509683300967,0.0,-20394.660439840223,0.0
5248.346666666666,0.0,-131119.5740736012,514070.7399999887,215775.139452656,301318.42592587875,90991,168196,128096.74869504782,-48758.14567764589,0.0,-53195.56458006495,0.0,-23302.265171283143,0.0,-1207.0704154867922,0.0,850.3693471423192,0.0,12930.38362107442,0.0,2606.2285362131447,0.0,-21043.50973355151,0.0
5368.332222222222,0.0,-137290.22357124678,527604.7599999878,222291.0112460005,311036.597633302,93432,172282,131567.37469192263,-50255.583354765586,0.0,-55146.19306378596,0.0,-24625.593835465592,0.0,-1810.2102990820854,0.0,444.5550900124709,0.0,12911.65419090657,0.0,2443.2777937617266,0.0,-21252.130092830652,0.0
5416.332777777778,0.0,-144834.53734639936,552901.159999984,227981.51508411166,331990.43273747794,97842,181391,137763.7495247748,-52597.643821638216,0.0,-58033.30716048512,0.0,-26413.438217630333,0.0,-2387.546738039363,0.0,453.6652735547641,0.0,13562.669348574216,0.0,3057.5015378617486,0.0,-22476.437568600653,0.0
5536.3388888888885,0.0,-149156.2914957196,566539.6399999828,232316.02167788288,342235.3990515195,100426,185636,141144.51076627494,-54299.659325186614,0.0,-59996.91615546177,0.0,-27329.366139296137,0.0,-2548.8530497717784,0.0,254.48440031479447,0.0,13821.407094906943,0.0,3520.6951411164273,0.0,-22578.083462346214,0.0
5584.340833333334,0.0,-161287.0373412258,592486.8199999769,240016.22030382574,365816.4754034518,105235,193501,147941.16163389815,-57297.04927899039,0.0,-63079.92894320374,0.0,-29517.51662494318,0.0,-3493.8564711013346,0.0,-708.3636421518329,0.0,13562.59845846666,0.0,3439.8780834907475,0.0,-24192.798922796963,0.0
5704.329444444445,0.0,-168510.01329003557,607494.7199999782,246445.15017430927,377753.90280749014,107966,197436,151805.68030818424,-59414.61254394051,0.0,-65352.37407174793,0.0,-30685.180536209842,0.0,-3722.9710805246905,0.0,-1260.7914139658271,0.0,13550.179162664255,0.0,3274.9722488315797,0.0,-24899.23505514584,0.0
5752.336944444444,0.0,-183032.72240139867,633439.879999977,254705.34578775254,403409.20695887186,112779,205293,158358.04965472835,-63286.04787791918,0.0,-69180.68767562695,0.0,-32906.17866368583,0.0,-4877.324619001355,0.0,-2128.308231570455,0.0,13199.749464819688,0.0,2951.7068709995465,0.0,-26805.631669419032,0.0
5872.334722222222,0.0,-190778.54161588597,647933.8199999789,260304.7428019892,416052.2705136187,115529,209560,162355.34830023427,-65487.32128471892,0.0,-71803.30379779273,0.0,-33984.91655695694,0.0,-5683.619767930841,0.0,-2911.7411891165675,0.0,12789.832762519436,0.0,3198.4981981715828,0.0,-26895.969980067322,0.0
5920.336944444444,0.0,-206674.99643109264,674646.4499999731,268310.87155015627,443471.5902649663,120504,217737,169538.98461592896,-68898.75064759929,0.0,-75733.12957437414,0.0,-36575.95860028508,0.0,-7407.043134929598,0.0,-4452.050139736731,0.0,12377.40358668794,0.0,2980.075643983777,0.0,-28965.54356484642,0.0
6040.33,0.0,-212903.60949191506,690022.9299999742,272347.4229839128,456763.2007941972,123318,222246,173815.91571376612,-70490.78319368832,0.0,-77771.68227629576,0.0,-37799.27766775849,0.0,-7894.895257307441,0.0,-5070.252727999391,0.0,12105.981508937839,0.0,3333.587359016248,0.0,-29316.287236826756,0.0
6088.33,0.0,-226239.13700690967,720299.2899999754,279026.90877127805,485541.19356250175,128862,232149,181970.32467308713,-74266.92350362516,0.0,-81667.71575986364,0.0,-40285.50982776717,0.0,-8831.068855245918,0.0,-6663.114487659901,0.0,11900.97415158789,0.0,3866.356526295336,0.0,-30292.13525063754,0.0
6208.3325,0.0,-231609.80803392458,737441.2099999766,282836.0014699289,500011.43097968237,132078,237100,186203.58558426646,-75811.55306193112,0.0,-83932.22433400985,0.0,-41566.80224009973,0.0,-9286.233741887347,0.0,-6981.430052726849,0.0,12025.421675388794,0.0,4501.094098340653,0.0,-30558.080377005623,0.0
6256.34,0.0,-243634.08836058265,772171.4499999715,290973.6820422377,529778.9538291135,137986,246787,195052.90248918993,-78638.12722636072,0.0,-87758.62115149359,0.0,-44069.40538654359,0.0,-10371.366182569329,0.0,-7320.223772672718,0.0,12762.039568165144,0.0,4285.730387625255,0.0,-32524.11459674175,0.0
6376.330555555555,0.0,-248570.5080962305,792016.1899999713,296386.50536137226,544336.3330940495,141459,251674,199863.85964075633,-80384.5872035004,0.0,-90292.53302033106,0.0,-45314.01918759626,0.0,-10815.246811607323,0.0,-7921.325121314339,0.0,13770.957453286754,0.0,5139.456038849381,0.0,-32753.210244025104,0.0
6424.336774945812,0.0,-266122.44492151134,826928.6499999748,307362.72199124616,576932.5265073183,147591,260955,208755.8464228905,-85075.55635686069,0.0,-95134.89038313256,0.0,-47894.26229655891,0.0,-12233.989774284617,0.0,-9188.217560502984,0.0,13710.471752496034,0.0,4520.277141851967,0.0,-34826.277444526044,0.0
6544.3405555555555,0.0,-276651.182131516,845766.0699999729,315481.8686317289,593410.0027882479,150909,265317,213525.38071148505,-87928.54893814164,0.0,-98166.2380919947,0.0,-49772.657136569025,0.0,-12837.708667350085,0.0,-10186.718944023158,0.0,13679.261594603078,0.0,4103.006244335469,0.0,-35541.5781923823,0.0
6592.341944444444,0.0,-294531.9669888404,885022.1799999763,328231.47043018026,628131.0092180031,157758,274852,223191.6673406089,-93023.55804770689,0.0,-102952.20544439906,0.0,-52979.31922414097,0.0,-13762.007331467317,0.0,-11064.270506751223,0.0,13288.800594730772,0.0,3659.3522315459622,0.0,-37698.75926065566,0.0
6711.330555555555,0.0,-302942.4208038356,906577.8999999752,335481.9464153706,645381.0341833179,161541,280034,228657.34020510886,-95747.52508471008,0.0,-106126.94323556295,0.0,-54858.95381242672,0.0,-14364.937884210489,0.0,-11384.05359790669,0.0,13334.72678753216,0.0,4064.2456817169395,0.0,-37858.979658269694,0.0
6759.331666666667,0.0,-255257.43701167876,1038909.6199999765,359171.0167021249,686537.299557339,176653,307753,248458.74075210234,-96869.02971780258,0.0,-113946.56735633286,0.0,-50583.43282892454,0.0,-7846.151809177076,0.0,-6500.46949965773,0.0,31162.065152019775,0.0,15545.024928567906,0.0,-26218.875880389965,0.0
6879.3325,0.0,-237257.39866968978,1102112.1199999817,372226.6524576265,707751.4722280832,184620,322161,259391.39398382357,-96027.53926495463,0.0,-117878.8224345224,0.0,-51175.093204288976,0.0,-5220.8797676629365,0.0,-2726.181542869754,0.0,39211.16007469836,0.0,18859.463480266026,0.0,-22299.5060103747,0.0
6927.332516556291,0.0,-258972.60498318708,1140239.7799999795,381791.0900824007,748499.9628571363,190518,331400,268921.33204348816,-102221.92292913653,0.0,-123017.12901295928,0.0,-53834.50464067263,0.0,-7035.616067108521,0.0,-3641.283923180358,0.0,40037.55443014289,0.0,16742.032950983838,0.0,-26001.73579127859,0.0
7047.3533333333335,0.0,-270205.50505239994,1168651.2299999814,394063.00979618955,769604.9213101589,194732,336843,275188.8039458832,-105586.43017222664,0.0,-125886.46588315141,0.0,-54580.8122859321,0.0,-8596.8197505853,0.0,-5375.245244920103,0.0,41903.15068642728,0.0,16128.960605784654,0.0,-28211.843007818312,0.0
7095.354810199789,0.0,-298974.33816285356,1210510.2399999762,411236.7207289936,812325.5726879768,201827,346322,285922.2847456993,-111982.3254392995,0.0,-131703.9337580523,0.0,-57912.5382963796,0.0,-10573.599682546113,0.0,-7633.975971757658,0.0,41178.5371123033,0.0,12981.38465215223,0.0,-33327.88677930063,0.0
7215.3375,0.0,-313549.215563786,1234877.959999981,421755.96483928047,834567.3077431379,206037,351571,292103.902981178,-116009.31539484618,0.0,-135078.37770402094,0.0,-59416.86889009938,0.0,-11795.044804086898,0.0,-8862.095086068519,0.0,40714.67285863271,0.0,12243.856511858326,0.0,-35346.043055184746,0.0
7263.3388888888885,0.0,-342061.00181801955,1276769.0299999744,435364.2481381503,880807.6127584615,213163,361571,302658.1709212295,-122416.44995586941,0.0,-140923.14261667107,0.0,-62327.515325583656,0.0,-14614.269303178433,0.0,-11421.174889760723,0.0,40128.63051209056,0.0,9120.58911274821,0.0,-39607.66935182775,0.0
7383.336111111111,0.0,-354836.27102743415,1303116.1599999713,444056.3527856243,904596.1193389939,217677,367307,309299.9589026516,-126277.60587694409,0.0,-144569.48820758963,0.0,-63954.19425709871,0.0,-15643.691695602238,0.0,-12241.284488166877,0.0,40627.735542201735,0.0,8540.585722473576,0.0,-41318.32776674678,0.0
7431.336388888889,0.0,-382174.8740640873,1341650.8799999855,452877.2303585048,951547.6900383186,224449,377676,319400.8336671246,-132414.33832586138,0.0,-150172.80797459168,0.0,-67092.8575140976,0.0,-17727.16305623902,0.0,-14622.709014117718,0.0,39332.9558623667,0.0,5732.60153740978,0.0,-45210.555579001586,0.0
2007.375,0.0,-4721.821171986384,6549.350000000009,8478.883613707467,1543.089889409592,1086,10551,1249.1976688693123,-1476.1752187735992,0.0,-1072.6036030533915,0.0,-671.7736279527471,0.0,-85.28718364623656,0.0,-436.56610463992826,0.0,-99.97487307443922,0.0,-69.51115347895997,0.0,-809.9294073670791,0.0
2055.387777777778,0.0,554.5013529872514,3355.7599999999975,1527.167766502373,640.5180942535859,520,1731,633.5727862567907,-137.4804874166577,0.0,-74.88805307269612,0.0,-0.8042510065286761,0.0,228.6980006237392,0.0,210.66254955043843,0.0,243.69014876364014,0.0,108.10903357701818,0.0,-23.48558803170231,0.0
2175.339722222222,0.0,843.366629767839,5103.299999999992,2340.3552883964417,1003.2272783587701,786,2786,916.3508034769492,-303.15169517888046,0.0,-170.80645690869468,0.0,-52.51395591218598,0.0,303.3433265755439,0.0,376.54610446563095,0.0,411.0721247683618,0.0,207.42258145627545,0.0,71.45460050178693,0.0
2223.3416666666667,0.0,3062.8951168421463,10666.13999999999,3589.5923739279106,2298.084870298207,1466,6027,1715.5676389317227,-357.63921855519624,0.0,-347.31527803612784,0.0,18.064652339294078,0.0,1064.5174497660641,0.0,1178.9378155683712,0.0,586.6724559920831,0.0,289.0397248796936,0.0,630.6175148879619,0.0
2343.3925,0.0,3573.799258214816,13069.759999999995,4509.077483440729,2829.1808080221995,1808,7184,2157.7024503222615,-425.31439788422114,0.0,-427.8727127763254,0.0,74.08151673919797,0.0,1172.3159733698399,0.0,1303.0657037697124,0.0,926.6575915457901,0.0,235.92684894082984,0.0,714.9387345099826,0.0
2391.3977777777777,0.0,5696.458588867996,19844.62000000002,6712.054156421718,4094.9178272910185,2747,9736,3341.1894274192973,-671.9760388466767,0.0,-545.8815440888436,0.0,189.71083424141952,0.0,1427.1519912581825,0.0,1847.8600917339286,0.0,1870.3472585928628,0.0,796.5555402605299,0.0,782.6904557165698,0.0
2511.3441666666668,0.0,7879.025070916152,24830.57000000005,8022.146624658678,4671.694998373946,3374,11368,4257.70330605124,-828.9641501744136,0.0,-634.7696522693703,0.0,270.661074716546,0.0,1700.76407023901,0.0,2354.3968828937195,0.0,2778.9992662147824,0.0,1258.8268091103953,0.0,979.1107701854562,0.0
2559.364722222222,0.0,9166.191620030211,32701.62000000014,11247.251074818436,6070.270565383273,4845,14985,6217.90673976802,-1226.1774215565965,0.0,-873.3174607423556,0.0,371.0960808963521,0.0,2041.7352948005528,0.0,2866.093481572923,0.0,3568.335093466324,0.0,1568.5931436321769,0.0,849.8334079609007,0.0
2679.3352777777777,0.0,10639.569479995522,38142.26000000012,13287.980268129746,6709.200110046642,5901,17312,7505.510141827963,-1644.4097967580929,0.0,-1159.8654039937348,0.0,494.84698373644045,0.0,2294.8496947415933,0.0,3386.754163409554,0.0,4278.297270067367,0.0,2050.2985706237114,0.0,938.7979981688071,0.0
2727.3494426016864,0.0,13728.087514239982,48966.890000000196,17075.690446450433,7794.415425844994,7897,21517,10368.696613464539,-2029.6988801525904,0.0,-1345.693060535324,0.0,871.6591700286734,0.0,2918.152257513207,0.0,4390.669903239408,0.0,5295.386132731132,0.0,2587.4637689597794,0.0,1040.1482224558526,0.0
